"id","seqno","nodeID","date"
"1448","266","9.00","2018-10-09 12:04:00.608334"
"1449","394","3.00","2018-10-09 12:04:04.659709"
"1450","402","2.00","2018-10-09 12:04:05.421466"
"1451","324","7.00","2018-10-09 12:04:08.890749"
"1452","387","5.00","2018-10-09 12:04:11.056089"
"1453","392","6.00","2018-10-09 12:04:11.980312"
"1454","380","8.00","2018-10-09 12:04:12.269862"
"1455","324","4.00","2018-10-09 12:04:14.577072"
"1456","267","9.00","2018-10-09 12:04:17.748797"
"1457","403","2.00","2018-10-09 12:04:24.757766"
"1458","388","5.00","2018-10-09 12:04:27.628366"
"1459","388","5.00","2018-10-09 12:04:30.808253"
"1460","393","6.00","2018-10-09 12:04:31.233380"
"1461","395","3.00","2018-10-09 12:04:33.416138"
"1462","325","4.00","2018-10-09 12:04:33.704118"
"1463","268","9.00","2018-10-09 12:04:34.608428"
"1464","381","8.00","2018-10-09 12:04:37.299167"
"1465","394","6.00","2018-10-09 12:04:50.480454"
"1466","389","5.00","2018-10-09 12:04:51.444629"
"1467","404","2.00","2018-10-09 12:04:53.422488"
"1468","389","5.00","2018-10-09 12:04:54.229357"
"1469","389","5.00","2018-10-09 12:04:54.374969"
"1470","326","4.00","2018-10-09 12:04:55.075036"
"1471","269","9.00","2018-10-09 12:04:57.355527"
"1472","396","3.00","2018-10-09 12:05:04.017009"
"1473","382","8.00","2018-10-09 12:05:04.031825"
"1474","327","4.00","2018-10-09 12:05:10.832589"
"1475","270","9.00","2018-10-09 12:05:13.360717"
"1476","327","7.00","2018-10-09 12:05:17.171745"
"1477","390","5.00","2018-10-09 12:05:17.198331"
"1478","405","2.00","2018-10-09 12:05:19.296846"
"1479","395","6.00","2018-10-09 12:05:21.983620"
"1480","397","3.00","2018-10-09 12:05:26.159743"
"1481","328","7.00","2018-10-09 12:05:30.918941"
"1482","391","5.00","2018-10-09 12:05:39.104333"
"1483","406","2.00","2018-10-09 12:05:41.104632"
"1484","391","5.00","2018-10-09 12:05:41.593054"
"1485","406","2.00","2018-10-09 12:05:41.669223"
"1486","328","4.00","2018-10-09 12:05:42.077802"
"1487","271","9.00","2018-10-09 12:05:42.108592"
"1488","396","6.00","2018-10-09 12:05:44.105519"
"1489","398","3.00","2018-10-09 12:05:45.534749"
"1490","329","4.00","2018-10-09 12:06:00.720252"
"1491","384","8.00","2018-10-09 12:06:02.910689"
"1492","399","3.00","2018-10-09 12:06:07.159736"
"1493","397","6.00","2018-10-09 12:06:08.303025"
"1494","407","2.00","2018-10-09 12:06:12.296803"
