"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"160430","1.00","0","160","30","1.00","21.03","2018-10-04 13:29:23"
"160431","3.00","111","60","30","1.00","57.69","2018-10-04 13:29:53"
"160432","1.00","0","160","30","1.00","20.84","2018-10-04 13:29:53"
"160433","2.00","114","110","30","1.00","61.28","2018-10-04 13:29:58"
"160434","1.00","0","160","30","1.00","20.84","2018-10-04 13:29:58"
"160435","2.00","115","110","30","1.00","61.04","2018-10-04 13:30:08"
"160436","1.00","0","160","30","1.00","20.75","2018-10-04 13:30:08"
"160437","3.00","112","60","30","1.00","58.12","2018-10-04 13:30:17"
"160438","1.00","0","160","30","1.00","20.75","2018-10-04 13:30:17"
"160439","3.00","113","60","30","1.00","58.31","2018-10-04 13:30:28"
"160440","1.00","0","160","30","1.00","20.68","2018-10-04 13:30:28"
"160441","2.00","115","110","30","1.00","61.04","2018-10-04 13:30:31"
"160442","1.00","0","160","30","1.00","20.68","2018-10-04 13:30:31"
"160443","3.00","113","60","30","1.00","58.31","2018-10-04 13:30:32"
"160444","1.00","0","160","30","1.00","20.68","2018-10-04 13:30:32"
"160445","2.00","116","110","30","1.00","54.84","2018-10-04 13:30:35"
"160446","1.00","0","160","30","1.00","20.68","2018-10-04 13:30:35"
"160447","3.00","114","60","30","1.00","58.63","2018-10-04 13:30:48"
"160448","1.00","0","160","30","1.00","20.61","2018-10-04 13:30:48"
"160449","3.00","115","60","30","1.00","58.89","2018-10-04 13:31:12"
"160450","1.00","0","160","30","1.00","20.49","2018-10-04 13:31:12"
"160451","3.00","116","60","30","1.00","59.1","2018-10-04 13:31:44"
"160452","1.00","0","160","30","1.00","20.4","2018-10-04 13:31:44"
